time,x,xhat,dx
1317046469,650.304,562.181382605,-7.73484790256
1317046769,671.284,560.288407968,-7.44275423932
1317047069,637.317,557.069221042,-7.23157587364
1317047370,649.805,554.83601291,-6.98165748656
1317047668,651.303,553.026787652,-6.72303587512
1317047969,634.819,550.729514188,-6.50174775456
1317048269,642.312,549.131978112,-6.25653717065
1317048569,671.284,549.295868894,-5.935515773
1317048869,637.317,548.058185465,-5.7006241558
1317049169,639.814,547.230383244,-5.45698305908
1317049469,627.826,546.076030176,-5.24185155954
1317049769,637.816,545.683269685,-4.99939700608
1317050070,644.31,545.865179045,-4.74033168778
1317050369,672.782,547.70770499,-4.41118880617
1317050668,660.794,549.171390374,-4.11744509663
1317050968,655.299,550.566198014,-3.84183245982
1317051268,625.329,550.654597276,-3.64532087371
1317051568,647.307,552.024162582,-3.39457656471
1317051868,623.83,552.389606717,-3.20657552976
1317052169,638.316,553.639679628,-2.98374310773
1317052468,655.299,555.888089694,-2.72213544903
1317052768,656.298,558.322556533,-2.46430533464
1317053068,649.805,560.555588638,-2.22943846263
1317053368,635.818,562.200742667,-2.03570883807
1317053668,623.83,563.348282137,-1.87654642264
1317053968,622.332,564.514748929,-1.72439576193
1317054268,607.346,565.018135509,-1.61300664485
1317054568,605.848,565.527272421,-1.50689946701
1317054868,626.827,567.160704306,-1.34988289939
1317055168,603.35,567.687780336,-1.25603495291
1317055468,597.855,568.002908114,-1.17747681636
1317055768,607.346,568.851459733,-1.07617539461
1317056068,604.849,569.628970121,-0.983491105454
1317056368,627.327,571.579555065,-0.836787302994
1317056668,625.828,573.497029374,-0.699074222399
1317056972,613.84,574.850057394,-0.596469110278
1317057268,631.822,577.13200887,-0.452548080987
1317057568,644.31,580.060987749,-0.283471732959
1317057871,653.301,583.453690215,-0.099663022999
1317058168,650.804,586.726525833,0.0689619090202
1317058468,661.793,590.545363355,0.256455689666
1317058768,650.804,593.801928092,0.406461142055
1317059068,669.286,597.962269772,0.59415516897
1317059370,651.803,601.218753694,0.727271606616
1317059668,683.272,606.012324036,0.930586543364
1317059967,665.789,609.88521505,1.07770176692
1317060267,662.292,613.529370976,1.20602447487
1317060569,669.785,617.487875679,1.34364848624
1317060868,695.26,622.652947957,1.53471967583
1317061168,674.78,626.717284251,1.66120050675
1317061467,690.265,631.47281052,1.81591679486
1317062067,721.235,637.686040949,2.03578247657
1317062366,711.744,643.322932254,2.21583791801
1317062668,696.259,648.074781664,2.34263849258
1317062968,711.245,653.458799148,2.49470744219
1317063267,715.241,658.917881261,2.64292617571
1317063567,731.225,665.044017065,2.81708665712
1317063869,888.571,678.896598536,3.36886139781
1317064167,916.044,693.954386937,3.95330774798
1317064467,985.477,712.286159951,4.67223101127
1317064768,1010.45,731.632971414,5.40596003386
1317065067,1063.4,753.356984875,6.22186270524
1317065368,1264.7,784.834905202,7.48466558629
1317065669,1076.89,806.548092248,8.19609165932
1317065967,1005.96,824.304974712,8.67413119955
1317066268,1117.85,847.222650616,9.38630843477
1317066567,1252.22,876.389511099,10.3753360371
1317066867,1161.3,900.491604779,11.0616739193
1317067167,1122.34,922.092614763,11.5886407226
1317067467,1038.92,938.943192712,11.8517375838
1317067769,987.475,952.628933781,11.9434377581
1317068067,970.991,964.893302962,11.9594843293
1317068367,997.964,977.908347927,12.012262361
1317068667,970.491,988.949129773,11.9636883353
1317068967,914.546,996.594477203,11.74777129
1317069267,896.064,1002.72833607,11.4670756688
1317069566,857.602,1006.36574115,11.0755921395
1317069866,871.088,1010.12366663,10.7097088062
1317070166,853.106,1012.44700666,10.2903903677
1317070466,869.59,1015.08002718,9.90752187509
1317070766,862.597,1016.8680216,9.50154550246
1317071066,854.604,1017.78128875,9.07213158471
1317071366,839.619,1017.49169931,8.60404553388
1317071666,830.128,1016.29735761,8.11412617176
1317071968,826.632,1014.52250959,7.61967746232
1317072266,780.677,1010.0689277,7.01601449469
1317072566,792.665,1005.86394508,6.45496463921
1317072868,796.661,1001.53601424,5.9158198649
1317073167,780.677,996.113092396,5.34888277965
1317073468,743.213,988.549526417,4.70326034171
1317073766,780.677,982.623997421,4.17182087481
1317074068,751.206,975.016327381,3.58284632907
1317074367,781.176,968.728015025,3.08928839479
1317074666,776.181,962.035488248,2.60019763624
1317074968,759.697,954.38875159,2.08785092153
1317075267,738.718,945.588672386,1.54345441525
1317075566,744.212,936.986120462,1.03615409825
1317075867,741.715,928.206910832,0.54538591185
1317076168,745.211,919.575231906,0.0865326699906
1317076466,750.207,911.189026348,-0.337104241451
1317076766,733.723,901.995476001,-0.779926546716
1317077067,692.763,890.792921981,-1.30105792035
1317077368,695.76,879.805270858,-1.7853875805
1317077668,700.755,869.156639114,-2.2285497887
1317077966,708.747,859.019034859,-2.62400251201
1317078267,685.77,847.863780729,-3.05056509288
1317078566,666.788,835.911954855,-3.49562813197
1317078866,702.753,825.933160387,-3.81978644878
1317079167,694.261,815.720755241,-4.13941738362
1317079466,706.749,806.339720964,-4.40149822826
1317079766,694.761,796.579361599,-4.6694412851
1317080066,701.254,787.377124299,-4.89608108589
1317080365,693.262,778.020091052,-5.11912869392
1317080665,702.753,769.39356424,-5.29449859982
1317080965,696.759,760.732062358,-5.46284876392
1317081266,698.757,752.443602915,-5.6041292979
1317081567,675.28,743.261499936,-5.78302798194
1317081865,679.276,734.568348356,-5.92853416183
1317082168,669.286,725.672123485,-6.07691869732
1317082465,679.775,717.604194548,-6.17646920928
1317082767,675.28,709.620339072,-6.26683852263
1317083066,666.289,701.500275522,-6.359499774
1317083365,659.295,693.34848696,-6.44911421337
1317083665,679.775,686.54315411,-6.46692514524
1317083966,677.278,679.936317516,-6.47392071765
1317084265,678.776,673.728076959,-6.46063670965
1317084567,660.794,666.943768237,-6.47682031027
1317084865,691.264,662.00680053,-6.39982768009
1317085165,648.806,655.266924207,-6.41683011221
1317085465,665.789,649.69703939,-6.37448284745
1317085766,651.303,643.721578716,-6.35453173881
1317086068,642.312,637.614294628,-6.34216935625
1317086367,628.825,631.149769008,-6.34828716943
1317086666,614.839,624.303357747,-6.37319337403
1317086965,607.346,617.400956154,-6.39965378496
1317087265,610.343,610.968387251,-6.40129954088
1317087567,626.328,605.655133324,-6.34689726016
1317087865,602.851,599.485374261,-6.33804035032
1317088166,607.346,593.857267215,-6.30254368509
1317088467,592.86,587.819987354,-6.28928049392
1317088766,603.35,582.621671517,-6.23473226107
1317089064,568.384,575.986792293,-6.25473960921
1317089364,575.377,570.014300049,-6.24062724092
1317089665,587.865,564.978239168,-6.18039892294
1317089965,565.887,559.152298233,-6.16267602355
1317090265,563.889,553.534591099,-6.13542757907
1317090566,539.912,547.024805344,-6.15414548787
1317090864,530.421,540.348176863,-6.18026963751
1317091164,532.919,534.105461864,-6.18339190558
1317091464,544.907,528.771316461,-6.14092958048
1317091764,532.419,523.119817536,-6.11645804768
1317092064,536.915,517.998941514,-6.0666789464
1317092365,531.42,512.906649439,-6.01795960282
1317092665,513.938,507.241155345,-6.00033632741
1317092964,506.944,501.525978067,-5.98607837495
1317093264,514.937,496.509754707,-5.93758562418
1317093564,530.921,492.589610629,-5.83671354689
1317093865,528.923,488.861402228,-5.73128828959
1317094164,517.434,484.845308241,-5.64552857444
1317094464,513.938,480.936690683,-5.55868302361
1317094766,491.459,476.182057277,-5.51848054275
1317095065,489.961,471.628447897,-5.47023698459
1317095365,508.942,468.297400367,-5.36327751187
1317095665,489.961,464.285466713,-5.29571031901
1317095965,488.462,460.463368574,-5.22202970999
1317096266,487.463,456.852421921,-5.14147555715
1317096564,484.466,453.348699045,-5.05958792306
1317096864,479.471,449.848205566,-4.98163320087
1317097164,486.464,446.946443747,-4.87763963178
1317097464,476.474,443.789063909,-4.79162664207
1317097764,476.974,440.896265404,-4.69668523524
1317098065,480.47,438.41310116,-4.58600918566
1317098363,479.971,436.134287376,-4.4706494156
1317098663,476.474,433.904156062,-4.3586235105
1317098965,460.49,431.092755924,-4.28126234188
1317099265,478.472,429.394518903,-4.15211107583
1317099566,477.973,427.878937436,-4.0202845954
1317099864,478.972,426.614320199,-3.8825012275
1317100163,459.99,424.594728023,-3.78935577493
1317100463,479.471,423.738653635,-3.64269170555
1317100763,477.473,422.964813833,-3.49924911037
1317101063,478.472,422.415886487,-3.35173302218
1317101364,479.971,422.109495791,-3.19946590584
1317101663,461.489,421.038978391,-3.09301848056
1317101964,476.974,420.897361915,-2.94544838033
1317102264,478.972,421.002917858,-2.79289816417
1317102564,476.474,421.123218709,-2.6472382134
1317102866,488.462,421.975281471,-2.47227316464
1317103164,485.965,422.826107891,-2.30611818541
1317103463,477.973,423.39264022,-2.16248565967
1317103764,479.471,424.142196833,-2.01688354607
1317104063,476.974,424.867747622,-1.87976182929
1317104663,474.976,425.587386503,-1.74979179377
1317104964,477.973,426.544364974,-1.61445328055
1317105264,477.973,427.582066109,-1.48184555978
1317105564,477.473,428.668859522,-1.35341361115
1317105863,487.463,430.322823615,-1.20304472593
1317106163,476.974,431.512489945,-1.08340917315
1317106465,486.464,433.230826733,-0.94332187508
1317106763,474.476,434.396929615,-0.837850637224
1317107062,483.967,436.079475029,-0.711830834668
1317107365,484.966,437.847561984,-0.587834945154
1317107662,477.473,439.270390687,-0.487301762752
1317107965,477.973,440.742584478,-0.389326985063
1317108264,486.964,442.683794619,-0.272800128796
1317108862,485.965,444.588694765,-0.16391511502
1317109162,507.943,447.600690668,-0.00511956414588
1317109463,507.943,450.612942548,0.145749008095
1317109762,488.462,452.643856979,0.240007279204
1317110065,504.447,455.462021045,0.368915118559
1317110362,507.444,458.411589355,0.49794777815
1317110664,504.946,461.211360277,0.613038935317
1317110963,507.444,464.105379252,0.727087937286
1317111263,506.944,466.938043829,0.832366769314
1317111563,502.449,469.504340069,0.919063242817
1317111864,508.942,472.349333146,1.01535973454
1317112162,504.946,474.943758237,1.09431300234
1317112462,507.444,477.608367677,1.17282782424
1317112762,514.437,480.563985726,1.26196733549
1317113066,486.964,482.082855409,1.27481245283
1317113363,479.471,483.163334468,1.26509578318
1317113663,486.964,484.555208739,1.27143470755
1317113962,476.474,485.359011274,1.24805309893
1317114262,477.973,486.175361154,1.226467938
1317114562,461.489,486.106187638,1.16168586527
1317115467,450.999,485.454429828,1.07101368151
1317115763,450.0,484.699171334,0.97970007274
1317116066,450.999,483.944877836,0.893000394224
1317116362,450.999,483.145934319,0.808403198647
1317116661,450.999,482.306570642,0.726014854853
1317116961,450.5,481.405956222,0.644683391111
1317117261,451.499,480.523057632,0.568304292079
1317117561,450.999,479.586743828,0.493073387268
1317117861,451.499,478.650776355,0.421621344229
1317118161,452.997,477.768627814,0.356432849982
1317118461,489.461,478.691857631,0.384772698323
1317118761,504.447,480.345148813,0.4481986225
1317119062,734.722,493.489780063,1.08302025391
1317119362,623.331,501.010710301,1.40491575312
1317119661,563.889,505.489294752,1.55859918798
1317119963,747.209,519.055949243,2.15900195313
1317120262,563.389,523.323653636,2.26443707514
1317120563,503.947,524.506036176,2.21033434837
1317120861,828.13,541.787051998,2.96386842206
1317121161,1218.75,578.450874399,4.64886612101
1317121462,889.57,598.423253494,5.41504176971
1317121762,740.716,610.6821805,5.75723603155
1317122062,685.27,619.880945705,5.92931249022
1317122361,573.879,623.213695286,5.79948434473
1317122661,544.408,624.782920649,5.58797139565
1317122962,512.439,624.474297442,5.29314166554
1317123261,507.943,623.676217153,4.98858056777
1317123562,459.99,620.231057834,4.56689357347
1317123861,451.499,616.133003837,4.13364619495
1317124164,459.99,612.252817531,3.73295456987
1317124461,508.942,610.633583496,3.46534513962
1317124762,531.42,609.964982203,3.25864781803
1317125062,1205.26,642.82544852,4.73873874298
1317125361,1427.54,686.5629779,6.68867827482
1317125662,984.977,707.837923366,7.41799163438
1317125961,712.743,715.130269251,7.41170934688
1317126264,655.299,719.179829668,7.24360190038
1317126560,528.923,716.54840999,6.74985082146
1317126861,613.84,717.825347771,6.47620516944
1317127160,1211.76,748.674475293,7.69485128709
1317127462,815.143,759.308010251,7.84178547064
1317127761,650.804,761.332505936,7.55092098133
1317128060,620.333,761.455905571,7.17954491404
1317128360,569.383,758.672827961,6.68141378783
1317128661,584.369,756.304979661,6.22895068346
1317128960,587.366,753.775533827,5.79103085759
1317129260,1043.92,773.784236451,6.50191444588
1317129560,1482.49,815.396343352,8.25742406864
1317129860,1092.87,837.114579049,8.93046465009
1317130160,822.636,844.874591515,8.87194204084
1317130460,712.743,846.696356878,8.51943320695
1317130760,1660.32,895.47100058,10.5321937317
1317131060,1465.51,933.978534597,11.930960746
1317134823,1142.32,955.730020575,12.4219870076
1317135122,1136.83,976.585907204,12.8436819886
1317135423,1179.29,998.922609733,13.3183330157
1317135724,965.996,1009.92869561,13.2027206588
1317136023,505.446,997.247145456,11.9085071181
1317136323,502.449,983.820319946,10.6417404867
1317136624,1233.73,1006.42545741,11.2399103356
1317136922,506.445,992.104349359,9.96185941623
1317137222,451.499,974.537848337,8.5854413943
1317137524,691.764,968.555325244,7.85704316997
1317138122,460.49,950.616249994,6.56723724893
1317138421,480.47,933.34781288,5.37545353083
1317138722,514.937,917.533953091,4.3159878648
1317139021,787.67,915.140943908,3.98053801241
1317139321,566.386,901.484707824,3.09869930761
1317139623,595.857,889.147086775,2.32688328978
1317139923,505.945,872.197521562,1.36306086462
1317140521,890.07,874.386053305,1.40433440855
1317140823,624.33,863.217368328,0.77568343927
1317141122,654.3,853.508399179,0.251450809852
1317141421,615.338,841.838757489,-0.34460381512
1317141721,1874.11,893.12494599,2.2369358007
