4932,0.938977810399,0.0
4964,1.20338950157,0.0
4996,1.33504537835,0.0
5028,0.999121222432,0.0
5060,1.07859421686,0.0
5092,1.11246348154,0.0
5124,1.14061515581,0.0
5156,0.979700541973,0.0
5188,1.0937811641,0.0
5220,1.08029507121,0.0
5252,1.18940107573,0.0
5284,0.937247349113,0.0
5316,1.16244181971,0.0
5348,1.14588787469,0.0
5380,1.19343950694,0.0
5412,0.970892038163,0.0
5444,1.18224382761,0.0
5476,0.946741292341,0.0
5508,0.999586582782,0.0
5540,1.16704298834,0.0
5572,1.12161251022,0.0
5604,1.04257334913,0.0
5636,1.01939164732,0.0
